"Mass","formula","HC","OC"
543.2086577,"C28H37O5N2S1P1",1.32,0.18
543.2089573,"C26H40O8S2",1.54,0.31
543.2207401,"C35H33O2N2P1",0.94,0.06
543.2236092,"C29H36O10",1.24,0.34
543.2366417,"C26H41O10P1",1.58,0.38
543.2447481,"C26H40O12",1.54,0.46
543.2452679,"C29H41O4N2S1P1",1.41,0.14
543.2599931,"C30H40O9",1.33,0.3
543.2730628,"C27H45O9P1",1.67,0.33
543.2735245,"C28H49O4S2P1",1.75,0.14
543.2780612,"C33H41O3N2P1",1.24,0.09
543.2811131,"C27H44O11",1.63,0.41
543.2815768,"C30H45O3N2S1P1",1.5,0.1
543.2963728,"C31H44O8",1.42,0.26
543.3174567,"C28H48O10",1.71,0.36
543.3177736,"C31H49O2N2S1P1",1.58,0.06
543.3181167,"C29H52O5S2",1.79,0.17
543.3325589,"C32H48O7",1.5,0.22
543.3537769,"C29H52O9",1.79,0.31
543.3546038,"C30H56O4S2",1.87,0.13
543.3901756,"C30H56O8",1.87,0.27
544.0455803,"C26H15O9N3S1",0.58,0.35
544.0732157,"C24H19O14N1",0.79,0.58
544.0946435,"C21H23O16N1",1.1,0.76
544.1090736,"C17H27O15N3S1",1.59,0.88
544.109641,"C25H23O13N1",0.92,0.52
544.1460991,"C26H27O12N1",1.04,0.46
544.1667802,"C36H23O3N3",0.64,0.08
544.2404918,"C26H43O7N1S2",1.65,0.27
544.2984197,"C34H44O3N1P1",1.29,0.09
544.3124961,"C27H47O10N1",1.74,0.37
544.3132381,"C30H48O2N3S1P1",1.6,0.07
544.9915722,"C26H11O12P1",0.42,0.46
545.0001378,"C29H11O6N2S1P1",0.38,0.21
545.0004745,"C27H14O9S2",0.52,0.33
545.0150627,"C30H10O11",0.33,0.37
545.0209388,"C23H14O16",0.61,0.7
545.0338725,"C20H19O16P1",0.95,0.8
545.0421025,"C20H18O18",0.9,0.9
545.054213,"C30H15O7N2P1",0.5,0.23
545.0572648,"C24H18O15",0.75,0.62
545.0721239,"C20H22O14N2S1",1.1,0.7
545.0725078,"C28H18O12",0.64,0.43
545.0733272,"C29H22O7S2",0.76,0.24
545.0783651,"C21H22O17",1.05,0.81
545.0871729,"C24H22O11N2S1",0.92,0.46
545.0906287,"C31H19O6N2P1",0.61,0.19
545.0936263,"C25H22O14",0.88,0.56
545.1046454,"C24H22O13N2",0.92,0.54
545.1073606,"C23H31O9S2P1",1.35,0.39
545.1087248,"C29H22O11",0.76,0.38
545.1147321,"C22H26O16",1.18,0.73
545.1150855,"C22H26O16",1.18,0.73
545.1270029,"C32H23O5N2P1",0.72,0.16
545.1299895,"C26H26O13",1,0.5
545.1438234,"C24H35O8S2P1",1.46,0.33
545.1511149,"C23H30O15",1.3,0.65
545.1514009,"C23H30O15",1.3,0.65
545.163355,"C33H27O4N2P1",0.82,0.12
545.1636322,"C31H30O7S1",0.97,0.23
545.1663905,"C27H30O12",1.11,0.44
545.17229,"C20H34O17",1.7,0.85
545.179502,"C24H35O12P1",1.46,0.5
545.1874953,"C24H34O14",1.42,0.58
545.200183,"C32H34O6S1",1.06,0.19
545.20279,"C28H34O11",1.21,0.39
545.2033822,"C31H35O3N2S1P1",1.13,0.1
545.2158685,"C25H39O11P1",1.56,0.44
545.2239686,"C25H38O13",1.52,0.52
545.2242625,"C25H38O13",1.52,0.52
545.2248902,"C26H42O8S2",1.62,0.31
545.2391933,"C29H38O10",1.31,0.34
545.2522911,"C26H43O10P1",1.65,0.38
545.2530493,"C27H47O5S2P1",1.74,0.19
545.2602961,"C26H42O12",1.62,0.46
545.2605848,"C26H42O12",1.62,0.46
545.2610194,"C27H46O7S2",1.7,0.26
545.2755873,"C30H42O9",1.4,0.3
545.2859948,"C31H47O4S1P1",1.52,0.13
545.2867325,"C29H42O8N2",1.45,0.28
545.2887019,"C27H47O9P1",1.74,0.33
545.296582,"C27H46O11",1.7,0.41
545.2969124,"C27H46O11",1.7,0.41
545.2973363,"C28H50O6S2",1.79,0.21
545.308012,"C26H46O10N2",1.77,0.38
545.3119762,"C31H46O8",1.48,0.26
545.3332084,"C28H50O10",1.79,0.36
545.3338446,"C29H54O5S2",1.86,0.17
545.3483553,"C32H50O7",1.56,0.22
546.0523463,"C23H17O15N1",0.74,0.65
546.052642,"C23H17O15N1",0.74,0.65
546.0888653,"C24H21O14N1",0.88,0.58
546.0892515,"C27H22O6N3S1P1",0.81,0.22
546.1253407,"C25H25O13N1",1,0.52
546.1257898,"C28H26O5N3S1P1",0.93,0.18
546.1837156,"C24H37O9N1S2",1.54,0.38
546.2793234,"C32H41O3N3S1",1.28,0.09
546.2925539,"C29H46O3N3S1P1",1.59,0.1
546.3285241,"C27H49O10N1",1.81,0.37
546.3288031,"C30H50O2N3S1P1",1.67,0.07
547.0002179,"C22H12O17",0.55,0.77
547.0072283,"C26H13O12P1",0.5,0.46
547.0129276,"C19H17O17P1",0.89,0.89
547.0132894,"C19H17O17P1",0.89,0.89
547.0334403,"C29H13O8N2P1",0.45,0.28
547.0365973,"C23H16O16",0.7,0.7
547.0445287,"C28H21O6S2P1",0.75,0.21
547.0494587,"C20H21O16P1",1.05,0.8
547.0520167,"C27H16O13",0.59,0.48
547.052663,"C17H25O16S1P1",1.47,0.94
547.0577277,"C20H20O18",1,0.9
547.0660636,"C23H20O12N2S1",0.87,0.52
547.0664801,"C23H20O12N2S1",0.87,0.52
547.0698718,"C30H17O7N2P1",0.57,0.23
547.0729666,"C24H20O15",0.83,0.62
547.0883534,"C28H20O12",0.71,0.43
547.0887275,"C31H21O4N2S1P1",0.68,0.13
547.0895741,"C29H16O8N4",0.55,0.28
547.0900045,"C16H24O19N2",1.5,1.19
547.0940682,"C21H24O17",1.14,0.81
547.1013669,"C25H25O12P1",1,0.48
547.1062482,"C31H21O6N2P1",0.68,0.19
547.1093135,"C25H24O14",0.96,0.56
547.1221612,"C22H29O14P1",1.32,0.64
547.1252688,"C30H28O6S2",0.93,0.2
547.1304836,"C22H28O16",1.27,0.73
547.1309436,"C23H32O11S2",1.39,0.48
547.1426389,"C32H25O5N2P1",0.78,0.16
547.1456884,"C26H28O13",1.08,0.5
547.158749,"C23H33O13P1",1.43,0.57
547.1615628,"C33H29O2N2S1P1",0.88,0.06
547.1667599,"C23H32O15",1.39,0.65
547.1670601,"C23H32O15",1.39,0.65
547.1789421,"C33H29O4N2P1",0.88,0.12
547.1820425,"C27H32O12",1.19,0.44
547.1951786,"C24H37O12P1",1.54,0.5
547.2033872,"C24H36O14",1.5,0.58
547.2041281,"C35H33O4P1",0.94,0.11
547.2155101,"C32H36O6S1",1.12,0.19
547.2184048,"C28H36O11",1.29,0.39
547.2314592,"C25H41O11P1",1.64,0.44
547.2323482,"C26H45O6S2P1",1.73,0.23
547.2399492,"C28H41O5N2S1P1",1.46,0.18
547.2467074,"C29H41O8P1",1.41,0.28
547.2470126,"C19H40O14N4",2.11,0.74
547.2548006,"C29H40O10",1.38,0.34
547.2676324,"C26H45O10P1",1.73,0.38
547.2685903,"C27H49O5S2P1",1.81,0.19
547.2767854,"C27H48O7S2",1.78,0.26
547.2912037,"C30H44O9",1.47,0.3
547.3042573,"C27H49O9P1",1.81,0.33
547.3048265,"C28H53O4S2P1",1.89,0.14
547.3128365,"C30H49O3N2S1P1",1.63,0.1
547.325358,"C35H48O3S1",1.37,0.09
547.3276989,"C31H48O8",1.55,0.26
548.0680817,"C23H19O15N1",0.83,0.65
548.0683932,"C23H19O15N1",0.83,0.65
548.1408346,"C25H27O13N1",1.08,0.52
548.1411772,"C25H27O13N1",1.08,0.52
548.2351363,"C24H39O13N1",1.62,0.54
548.295236,"C32H43O3N3S1",1.34,0.09
549.0018558,"C19H10O16N4",0.53,0.84
549.0074933,"C22H15O15P1",0.68,0.68
549.0157574,"C22H14O17",0.64,0.77
549.027716,"C22H18O11N2S2",0.82,0.5
549.0289447,"C19H19O17P1",1,0.89
549.031478,"C29H15O6N2S1P1",0.52,0.21
549.0369574,"C19H18O19",0.95,1
549.0491331,"C29H15O8N2P1",0.52,0.28
549.052181,"C23H18O16",0.78,0.7
549.0675121,"C27H18O13",0.67,0.48
549.0686335,"C28H14O9N4",0.5,0.32
549.0731627,"C20H22O18",1.1,0.9
549.0817745,"C25H19O9N4P1",0.76,0.36
549.0855381,"C30H19O7N2P1",0.63,0.23
549.0885865,"C24H22O15",0.92,0.62
549.1039438,"C28H22O12",0.79,0.43
549.1043174,"C31H23O4N2S1P1",0.74,0.13
549.1046614,"C29H26O7S2",0.9,0.24
549.1049924,"C18H31O15S1P1",1.72,0.83
549.1059742,"C16H26O19N2",1.62,1.19
549.109677,"C21H26O17",1.24,0.81
549.1216485,"C31H23O6N2P1",0.74,0.19
549.1221314,"C31H23O6N2P1",0.74,0.19
549.1249925,"C25H26O14",1.04,0.56
549.1361872,"C24H26O13N2",1.08,0.54
549.1379754,"C22H31O14P1",1.41,0.64
549.1402333,"C29H26O11",0.9,0.38
549.1406554,"C32H27O3N2S1P1",0.84,0.09
549.1410434,"C19H35O14S1P1",1.84,0.74
549.1549384,"C25H30O10N2S1",1.2,0.4
549.1583008,"C32H27O5N2P1",0.84,0.16
549.1613791,"C26H30O13",1.15,0.5
549.1751283,"C24H39O8S2P1",1.62,0.33
549.1766867,"C30H30O10",1,0.33
549.1769787,"C33H31O2N2S1P1",0.94,0.06
549.1897407,"C27H35O10P1",1.3,0.37
549.1908263,"C26H34O9N2S1",1.31,0.35
549.1946783,"C33H31O4N2P1",0.94,0.12
549.1949862,"C31H34O7S1",1.1,0.23
549.1977675,"C27H34O12",1.26,0.44
549.210737,"C24H39O12P1",1.62,0.5
549.2114521,"C25H43O7S2P1",1.72,0.28
549.2131043,"C31H34O9",1.1,0.29
549.2140662,"C21H43O12S1P1",2.05,0.57
549.2243311,"C30H34O8N2",1.13,0.27
549.2261429,"C28H39O9P1",1.39,0.32
549.2265571,"C29H43O4S2P1",1.48,0.14
549.2274333,"C29H35O5N4P1",1.21,0.17
549.2341308,"C28H38O11",1.36,0.39
549.2471291,"C25H43O11P1",1.72,0.44
549.2479532,"C26H47O6S2P1",1.81,0.23
549.2566123,"C36H39O3P1",1.08,0.08
549.2623893,"C29H43O8P1",1.48,0.28
549.2704622,"C29H42O10",1.45,0.34
549.2711633,"C32H43O2N2S1P1",1.34,0.06
549.2835086,"C26H47O10P1",1.81,0.38
549.2843234,"C27H51O5S2P1",1.89,0.19
549.2989024,"C30H47O7P1",1.57,0.23
549.3068244,"C30H46O9",1.53,0.3
549.3071273,"C30H46O9",1.53,0.3
549.3074854,"C33H47O1N2S1P1",1.42,0.03
549.3431433,"C31H50O8",1.61,0.26
550.0475202,"C22H17O16N1",0.77,0.73
550.08378,"C23H21O15N1",0.91,0.65
550.0840994,"C23H21O15N1",0.91,0.65
550.0998503,"C28H25O7N1S2",0.89,0.25
550.1199801,"C24H25O14N1",1.04,0.58
550.1204449,"C24H25O14N1",1.04,0.58
550.1565192,"C25H29O13N1",1.16,0.52
550.1569106,"C28H30O5N3S1P1",1.07,0.18
550.2086659,"C33H34O1N3S1P1",1.03,0.03
550.2422233,"C24H42O11N1P1",1.75,0.46
550.2797229,"C26H50O5N1S2P1",1.92,0.19
550.2871968,"C25H45O12N1",1.8,0.48
550.4241094,"C29H62O6N1P1",2.14,0.21
550.9587367,"C20H8O19",0.4,0.95
550.9667701,"C25H13O9S2P1",0.52,0.36
550.9813789,"C18H8O17N4",0.44,0.94
550.9979559,"C20H13O15N2P1",0.65,0.75
550.9988924,"C21H17O10N2S2P1",0.81,0.48
551.0076648,"C29H12O10S1",0.41,0.34
551.0079523,"C18H17O18P1",0.94,1
551.0082357,"C18H17O18P1",0.94,1
551.0170095,"C19H20O15S2",1.05,0.79
551.0232228,"C22H17O15P1",0.77,0.68
551.0245166,"C23H13O11N4P1",0.57,0.48
551.0276751,"C17H16O19N2",0.94,1.12
551.0314278,"C22H16O17",0.73,0.77
551.0467077,"C26H16O14",0.62,0.54
551.0472433,"C27H20O9S2",0.74,0.33
551.0475754,"C27H20O9S2",0.74,0.33
551.0581306,"C25H16O13N2",0.64,0.52
551.0603239,"C24H25O9S2P1",1.04,0.38
551.0611599,"C22H20O13N2S1",0.91,0.59
551.0647331,"C29H17O8N2P1",0.59,0.28
551.0650681,"C29H17O8N2P1",0.59,0.28
551.0677783,"C23H20O16",0.87,0.7
551.0767393,"C34H16O8",0.47,0.24
551.0773318,"C34H16O8",0.47,0.24
551.0830875,"C27H20O13",0.74,0.48
551.0957069,"C35H20O5S1",0.57,0.14
551.0962247,"C24H25O13P1",1.04,0.54
551.0967977,"C25H29O8S2P1",1.16,0.32
551.0975469,"C23H24O12N2S1",1.04,0.52
551.1009483,"C30H21O7N2P1",0.7,0.23
551.1012967,"C30H21O7N2P1",0.7,0.23
551.1041553,"C24H24O15",1,0.62
551.1077488,"C21H28O15S1",1.33,0.71
551.1165341,"C32H24O7S1",0.75,0.22
551.1177368,"C22H33O10S2P1",1.5,0.45
551.1194751,"C28H24O12",0.86,0.43
551.1332948,"C26H33O7S2P1",1.27,0.27
551.1356207,"C22H33O12S1P1",1.5,0.55
551.1360665,"C22H33O12S1P1",1.5,0.55
551.137419,"C31H25O6N2P1",0.81,0.19
551.1405417,"C25H28O14",1.12,0.56
551.145483,"C23H28O10N4S1",1.22,0.43
551.1465061,"C18H32O19",1.78,1.06
551.1558001,"C29H28O11",0.97,0.38
551.1562024,"C32H29O3N2S1P1",0.91,0.09
551.1565847,"C30H32O6S2",1.07,0.2
551.1653634,"C40H24O3",0.6,0.08
551.1689846,"C26H33O11P1",1.27,0.42
551.1696978,"C27H37O6S2P1",1.37,0.22
551.1703368,"C25H32O10N2S1",1.28,0.4
551.1741074,"C30H32O8S1",1.07,0.27
551.1748307,"C19H37O16P1",1.95,0.84
551.1769714,"C26H32O13",1.23,0.5
551.1848009,"C31H37O3S2P1",1.19,0.1
551.1856711,"C29H32O7N2S1",1.1,0.24
551.1922588,"C30H32O10",1.07,0.33
551.1926501,"C33H33O2N2S1P1",1,0.06
551.2053705,"C27H37O10P1",1.37,0.37
551.2065084,"C26H36O9N2S1",1.38,0.35
551.2133581,"C27H36O12",1.33,0.44
551.2254944,"C37H33O1N2P1",0.89,0.03
551.2261371,"C35H36O4S1",1.03,0.11
551.2271312,"C25H45O7S2P1",1.8,0.28
551.2283836,"C31H36O9",1.16,0.29
551.2292083,"C34H37O1N2S1P1",1.09,0.03
551.2295394,"C32H40O4S2",1.25,0.12
551.2355594,"C25H44O9S2",1.76,0.36
551.2417474,"C28H41O9P1",1.46,0.32
551.2421653,"C29H45O4S2P1",1.55,0.14
551.244739,"C25H45O9S1P1",1.8,0.36
551.2451793,"C25H45O9S1P1",1.8,0.36
551.2497946,"C28H40O11",1.43,0.39
551.2506813,"C39H37O1P1",0.95,0.03
551.2562703,"C24H45O8N2S1P1",1.88,0.33
551.2624855,"C36H40O3S1",1.11,0.08
551.2628963,"C25H45O11P1",1.8,0.44
551.2637093,"C26H49O6S2P1",1.88,0.23
551.264799,"C32H40O8",1.25,0.25
551.2739693,"C24H45O10N2P1",1.88,0.42
551.2757353,"C23H44O9N4S1",1.91,0.39
551.2780983,"C29H45O8P1",1.55,0.28
551.2790259,"C30H49O3S2P1",1.63,0.1
551.2823223,"C24H44O12N2",1.83,0.5
551.2833665,"C35H41O2N2P1",1.17,0.06
551.2839179,"C33H44O5S1",1.33,0.15
551.2848639,"C34H40O1N4S1",1.18,0.03
551.2861784,"C29H44O10",1.52,0.34
551.2864719,"C29H44O10",1.52,0.34
551.2963624,"C30H49O5S1P1",1.63,0.17
551.2991866,"C26H49O10P1",1.88,0.38
551.3046273,"C30H48O7S1",1.6,0.23
551.313603,"C33H48O1N2S2",1.45,0.03
551.3143795,"C30H49O7P1",1.63,0.23
551.3224987,"C30H48O9",1.6,0.3
551.3229209,"C33H49O1N2S1P1",1.48,0.03
551.3590084,"C31H52O8",1.68,0.26
551.3597166,"C32H56O3S2",1.75,0.09
551.3735018,"C27H56O7N2S1",2.07,0.26
551.3739565,"C35H52O5",1.49,0.14
551.3832729,"C27H57O7N2P1",2.11,0.26
551.4138787,"C33H60O4S1",1.82,0.12
551.4232243,"C33H61O4P1",1.85,0.12
551.4235549,"C33H61O4P1",1.85,0.12
551.4429619,"C32H60O5N2",1.88,0.16
551.5407718,"C36H72O3",2,0.08
551.9279344,"C19H8O15N1S1P1",0.42,0.79
551.9537139,"C19H7O19N1",0.37,1
551.9540617,"C19H7O19N1",0.37,1
551.9819578,"C20H12O16N1P1",0.6,0.8
551.9831858,"C21H16O11N1S2P1",0.76,0.52
551.9872538,"C16H15O15N3S2",0.94,0.94
552.0118906,"C20H16O12N3S1P1",0.8,0.6
552.0147007,"C16H16O17N3P1",1,1.06
552.0193521,"C22H20O10N1S2P1",0.91,0.45
552.0394926,"C18H20O17N1P1",1.11,0.94
552.0476302,"C18H19O19N1",1.06,1.06
552.0479705,"C18H19O19N1",1.06,1.06
552.0556018,"C23H24O9N1S2P1",1.04,0.39
552.0627576,"C35H11O5N3",0.31,0.14
552.0631199,"C22H19O16N1",0.86,0.73
552.0744651,"C21H19O15N3",0.9,0.71
552.0875105,"C16H27O18N1S1",1.69,1.12
552.0895792,"C25H19O12N3",0.76,0.48
552.0973359,"C16H28O18N1P1",1.75,1.12
552.1154437,"C30H24O4N3S1P1",0.8,0.13
552.1206866,"C20H27O17N1",1.35,0.85
552.1316255,"C19H27O16N3",1.42,0.84
552.1357437,"C24H27O14N1",1.12,0.58
552.1362562,"C24H27O14N1",1.12,0.58
552.1569478,"C21H31O16N1",1.48,0.76
552.1572388,"C21H31O16N1",1.48,0.76
552.1647076,"C26H36O6N1S2P1",1.38,0.23
552.1658935,"C24H31O10N3S1",1.29,0.42
552.1680595,"C20H31O15N3",1.55,0.75
552.1870836,"C29H31O10N1",1.07,0.34
552.1876976,"C29H31O10N1",1.07,0.34
552.2060578,"C19H40O15N1P1",2.11,0.79
552.2090782,"C26H35O12N1",1.35,0.46
552.2159945,"C30H36O7N1P1",1.2,0.23
552.2245454,"C33H36O1N3S1P1",1.09,0.03
552.225929,"C18H39O16N3",2.17,0.89
552.2353045,"C29H35O8N3",1.21,0.28
552.2366276,"C38H35O1N1S1",0.92,0.03
552.2576706,"C24H44O11N1P1",1.83,0.46
552.2666296,"C27H44O5N3S1P1",1.63,0.19
552.2674698,"C35H40O3N1P1",1.14,0.09
552.2748389,"C27H43O7N3S1",1.59,0.26
552.2763756,"C25H48O8N1S1P1",1.92,0.32
552.2766774,"C25H48O8N1S1P1",1.92,0.32
552.2951216,"C26H52O5N1S2P1",2,0.19
552.3054807,"C24H48O9N3P1",2,0.38
552.3148492,"C25H51O6N3S2",2.04,0.24
552.3249914,"C33H48O4N1P1",1.45,0.12
552.3419584,"C25H52O8N3P1",2.08,0.32
552.3445544,"C32H47O5N3",1.47,0.16
552.3541944,"C30H51O8N1",1.7,0.27
552.3651818,"C29H51O7N3",1.76,0.24
552.3655304,"C29H51O7N3",1.76,0.24
552.3765632,"C28H51O6N5",1.82,0.21
552.3807715,"C33H51O4N3",1.55,0.12
552.9720136,"C24H10O14S1",0.42,0.58
552.9791252,"C18H10O15N4S1",0.56,0.83
552.9924107,"C23H11O13N2P1",0.48,0.57
552.9931544,"C21H14O16S1",0.67,0.76
552.9968185,"C28H11O11P1",0.39,0.39
552.9974106,"C29H15O6S2P1",0.52,0.21
553.0107849,"C21H14O18",0.67,0.86
553.0155953,"C19H14O14N4S1",0.74,0.74
553.0210783,"C22H19O13S1P1",0.86,0.59
553.0218067,"C20H14O17N2",0.7,0.85
553.0220995,"C20H14O17N2",0.7,0.85
553.0260971,"C25H14O15",0.56,0.6
553.0264497,"C28H15O7N2S1P1",0.54,0.25
553.0321435,"C18H18O20",1,1.11
553.0337235,"C30H19O5S2P1",0.63,0.17
553.0388787,"C22H19O15P1",0.86,0.68
553.0408654,"C21H18O14N2S1",0.86,0.67
553.0420609,"C19H23O15S1P1",1.21,0.79
553.0471233,"C22H18O17",0.82,0.77
553.0505811,"C19H22O17S1",1.16,0.89
553.0592383,"C32H15O6N2P1",0.47,0.19
553.0624393,"C26H18O14",0.69,0.54
553.0627407,"C26H18O14",0.69,0.54
553.0716216,"C16H26O19S1",1.62,1.19
553.0720007,"C19H27O11N2S2P1",1.42,0.58
553.0765104,"C24H19O10N4P1",0.79,0.42
553.0835227,"C23H22O16",0.96,0.7
553.0864217,"C22H23O13N2P1",1.05,0.59
553.0921957,"C26H22O10N2S1",0.85,0.38
553.0958004,"C33H19O5N2P1",0.58,0.15
553.098811,"C27H22O13",0.81,0.48
553.1112606,"C16H31O15N2S1P1",1.94,0.94
553.1126739,"C25H31O8S2P1",1.24,0.32
553.1132502,"C23H26O12N2S1",1.13,0.52
553.119901,"C24H26O15",1.08,0.62
553.1311857,"C23H26O14N2",1.13,0.61
553.1410511,"C21H30O17",1.43,0.81
553.1415254,"C24H31O9N2S1P1",1.29,0.38
553.1492776,"C26H35O7S2P1",1.35,0.27
553.1498472,"C24H30O11N2S1",1.25,0.46
553.1514109,"C22H35O12S1P1",1.59,0.55
553.1517869,"C20H30O16N2",1.5,0.8
553.1532804,"C31H27O6N2P1",0.87,0.19
553.1562965,"C25H30O14",1.2,0.56
553.159966,"C25H35O6N2S2P1",1.4,0.24
553.1611464,"C23H30O10N4S1",1.3,0.43
553.1720725,"C30H34O6S2",1.13,0.2
553.1776338,"C22H34O16",1.55,0.73
553.1847374,"C16H34O17N4",2.12,1.06
553.1852277,"C27H39O6S2P1",1.44,0.22
553.1860551,"C25H34O10N2S1",1.36,0.4
553.1926344,"C26H34O13",1.31,0.5
553.199825,"C30H35O8P1",1.17,0.27
553.2009758,"C31H31O4N4P1",1,0.13
553.2020301,"C37H30O5",0.81,0.14
553.2078848,"C30H34O10",1.13,0.33
553.2082463,"C33H35O2N2S1P1",1.06,0.06
553.2111584,"C27H38O10S1",1.41,0.37
553.2209647,"C27H39O10P1",1.44,0.37
553.2216524,"C28H43O5S2P1",1.54,0.18
553.2289925,"C27H38O12",1.41,0.44
553.2299442,"C38H35O2P1",0.92,0.05
553.2383216,"C38H34O4",0.89,0.11
553.2411537,"C37H35O1N2P1",0.95,0.03
553.2415457,"C35H38O4S1",1.09,0.11
553.2421213,"C24H43O12P1",1.79,0.5
553.2442799,"C31H38O9",1.23,0.29
553.250607,"C27H43O6N2S1P1",1.59,0.22
553.2572948,"C28H43O9P1",1.54,0.32
553.2575825,"C28H43O9P1",1.54,0.32
553.261428,"C23H42O13N2",1.83,0.57
553.2653964,"C28H42O11",1.5,0.39
553.265762,"C31H43O3N2S1P1",1.39,0.1
553.2661574,"C31H43O3N2S1P1",1.39,0.1
553.2790164,"C26H51O6S2P1",1.96,0.23
553.280836,"C32H42O8",1.31,0.25
553.2936853,"C29H47O8P1",1.62,0.28
553.3017427,"C29H46O10",1.59,0.34
553.3020806,"C29H46O10",1.59,0.34
553.3026585,"C30H50O5S2",1.67,0.17
553.3159155,"C27H47O6N4P1",1.74,0.22
553.3168984,"C33H46O7",1.39,0.21
553.3301254,"C30H51O7P1",1.7,0.23
553.3309427,"C31H55O2S2P1",1.77,0.06
553.3381096,"C30H50O9",1.67,0.3
553.3384498,"C30H50O9",1.67,0.3
553.3388548,"C31H54O4S2",1.74,0.13
553.3591433,"C27H54O11",2,0.41
553.3598444,"C30H55O3N2S1P1",1.83,0.1
553.3603574,"C38H51O1P1",1.34,0.03
553.3745847,"C31H54O8",1.74,0.26
553.3753917,"C32H58O3S2",1.81,0.09
553.5791665,"C34H74O1N4",2.18,0.03
554.0786331,"C22H21O16N1",0.95,0.73
554.0790744,"C22H21O16N1",0.95,0.73
554.1026897,"C29H21O7N3S1",0.72,0.24
554.1152205,"C23H25O15N1",1.09,0.65
554.1382831,"C32H30O2N1S2P1",0.94,0.06
554.1512379,"C24H29O14N1",1.21,0.58
554.151623,"C24H29O14N1",1.21,0.58
554.1522203,"C27H30O6N3S1P1",1.11,0.22
554.1749043,"C33H34O1N1S2P1",1.03,0.03
554.2246328,"C29H38O4N3S1P1",1.31,0.14
554.2372563,"C23H42O12N1P1",1.83,0.52
554.2398113,"C30H37O9N1",1.23,0.3
554.9763141,"C17H8O18N4",0.47,1.06
555.0051834,"C24H12O16",0.5,0.67
555.0054784,"C24H12O16",0.5,0.67
555.0058749,"C25H16O11S2",0.64,0.44
555.0128873,"C29H17O6S2P1",0.59,0.21
555.0182639,"C21H17O16P1",0.81,0.76
555.0263011,"C21H16O18",0.76,0.86
555.0267068,"C21H16O18",0.76,0.86
555.0385341,"C31H13O7N2P1",0.42,0.23
555.0416271,"C25H16O15",0.64,0.6
555.0552529,"C23H25O10S2P1",1.09,0.43
555.0626977,"C22H20O17",0.91,0.77
555.0748481,"C22H24O11N2S2",1.09,0.5
555.0751914,"C32H17O6N2P1",0.53,0.19
555.0779634,"C26H20O14",0.77,0.54
555.0868849,"C18H25O16N2P1",1.39,0.89
555.0919134,"C24H29O9S2P1",1.21,0.38
555.0990757,"C23H24O16",1.04,0.7
555.1112796,"C33H21O5N2P1",0.64,0.15
555.1143428,"C27H24O13",0.89,0.48
555.1248278,"C28H29O8S1P1",1.04,0.29
555.1279618,"C25H33O8S2P1",1.32,0.32
555.1283216,"C25H33O8S2P1",1.32,0.32
555.1354631,"C24H28O15",1.17,0.62
555.1507614,"C28H28O12",1,0.43
555.1639549,"C25H33O12P1",1.32,0.48
555.1718383,"C25H32O14",1.28,0.56
555.1804205,"C28H32O8N2S1",1.14,0.29
555.1839643,"C35H29O3N2P1",0.83,0.09
555.1871364,"C29H32O11",1.1,0.38
555.2003177,"C26H37O11P1",1.42,0.42
555.2007714,"C27H41O6S2P1",1.52,0.22
555.2082948,"C26H36O13",1.38,0.5
555.2085902,"C26H36O13",1.38,0.5
555.2091102,"C27H40O8S2",1.48,0.3
555.2235321,"C30H36O10",1.2,0.33
555.2238353,"C30H36O10",1.2,0.33
555.2366309,"C27H41O10P1",1.52,0.37
555.2369126,"C17H40O16N4",2.35,0.94
555.2446641,"C27H40O12",1.48,0.44
555.2449565,"C27H40O12",1.48,0.44
555.2454014,"C28H44O7S2",1.57,0.25
555.2542537,"C38H36O4",0.95,0.11
555.2599539,"C31H40O9",1.29,0.29
555.2602639,"C31H40O9",1.29,0.29
555.2608273,"C32H44O4S2",1.38,0.12
555.2730021,"C28H45O9P1",1.61,0.32
555.2810603,"C28H44O11",1.57,0.39
555.2814064,"C31H45O3N2S1P1",1.45,0.1
555.2819305,"C29H48O6S2",1.66,0.21
555.2912724,"C29H49O6S1P1",1.69,0.21
555.2931175,"C28H48O5N2S2",1.71,0.18
555.296351,"C32H44O8",1.38,0.25
555.3093582,"C29H49O8P1",1.69,0.28
555.3174382,"C29H48O10",1.66,0.34
555.3177613,"C32H49O2N2S1P1",1.53,0.06
555.318282,"C30H52O5S2",1.73,0.17
555.3326438,"C33H48O7",1.45,0.21
555.3537598,"C30H52O9",1.73,0.3
555.3545315,"C31H56O4S2",1.81,0.13
555.3902888,"C31H56O8",1.81,0.26
556.0733045,"C25H19O14N1",0.76,0.56
556.0736012,"C28H20O6N3S1P1",0.71,0.21
556.0947117,"C22H23O16N1",1.05,0.73
556.1095816,"C26H23O13N1",0.88,0.5
556.1392855,"C26H27O9N3S1",1.04,0.35
556.1912087,"C31H31O5N3S1",1,0.16
556.2108265,"C29H36O8N1P1",1.24,0.28
556.277117,"C28H47O6N1S2",1.68,0.21
556.2774338,"C28H47O6N1S2",1.68,0.21
556.3135042,"C29H51O5N1S2",1.76,0.17
556.448624,"C34H59O3N3",1.74,0.09
556.9831614,"C17H19O15S2P1",1.12,0.88
556.9916965,"C27H11O12P1",0.41,0.44
